q_id,q_name,p_id,p_name,p_value,p_value_type
Q72587,Moshe Smoira,P39,position held,Justice of the Supreme Court of Israel,wikibase-item
Q72587,Moshe Smoira,P1412,"languages spoken, written or signed",German,wikibase-item
Q72600,Daniel Itzig,P373,Commons category,Daniel Itzig,string
Q72600,Daniel Itzig,P31,instance of,human,wikibase-item
Q72600,Daniel Itzig,P106,occupation,banker,wikibase-item
Q72600,Daniel Itzig,P735,given name,Daniel,wikibase-item
Q72600,Daniel Itzig,P119,place of burial,Jüdischer Friedhof Berlin-Mitte,wikibase-item
Q72600,Daniel Itzig,P21,sex or gender,male,wikibase-item
Q72600,Daniel Itzig,P53,family,Itzig,wikibase-item
Q72600,Daniel Itzig,P1412,"languages spoken, written or signed",German,wikibase-item
Q72600,Daniel Itzig,P734,family name,Itzig,wikibase-item
Q72600,Daniel Itzig,P1343,described by source,Jewish Encyclopedia of Brockhaus and Efron,wikibase-item
Q72620,Jean Becker,P31,instance of,human,wikibase-item
Q72620,Jean Becker,P735,given name,Jean,wikibase-item
Q72620,Jean Becker,P106,occupation,musician,wikibase-item
Q72620,Jean Becker,P937,work location,Mannheim,wikibase-item
Q72620,Jean Becker,P1343,described by source,Svensk uppslagsbok,wikibase-item
Q72620,Jean Becker,P1303,instrument,violin,wikibase-item
Q72620,Jean Becker,P734,family name,Becker,wikibase-item
Q72620,Jean Becker,P21,sex or gender,male,wikibase-item
Q72620,Jean Becker,P1412,"languages spoken, written or signed",German,wikibase-item
Q72620,Jean Becker,P373,Commons category,Jean Becker (violinist),string
Q72636,Sarah Gronert,P21,sex or gender,female,wikibase-item
Q72636,Sarah Gronert,P31,instance of,human,wikibase-item
Q72636,Sarah Gronert,P106,occupation,tennis player,wikibase-item
Q72636,Sarah Gronert,P564,singles record,164–108,string
Q72636,Sarah Gronert,P555,doubles record,4–1,string
Q72636,Sarah Gronert,P735,given name,Sarah,wikibase-item
Q72636,Sarah Gronert,P734,family name,Gronert,wikibase-item
Q72636,Sarah Gronert,P641,sport,tennis,wikibase-item
Q72636,Sarah Gronert,P2048,height,183.0,quantity
Q72636,Sarah Gronert,P1532,country for sport,Germany,wikibase-item
Q72636,Sarah Gronert,P1412,"languages spoken, written or signed",German,wikibase-item
Q72640,Georg Groscurth,P21,sex or gender,male,wikibase-item
Q72640,Georg Groscurth,P166,award received,Righteous Among the Nations,wikibase-item
Q72640,Georg Groscurth,P31,instance of,human,wikibase-item
Q72640,Georg Groscurth,P106,occupation,physician,wikibase-item
Q72640,Georg Groscurth,P735,given name,Georg,wikibase-item
Q72640,Georg Groscurth,P1196,manner of death,capital punishment,wikibase-item
Q72640,Georg Groscurth,P119,place of burial,Friedhof Heerstraße,wikibase-item
Q72640,Georg Groscurth,P373,Commons category,Georg Groscurth,string
Q72640,Georg Groscurth,P734,family name,Groscurth,wikibase-item
Q72640,Georg Groscurth,P812,academic major,medicine,wikibase-item
Q72640,Georg Groscurth,P512,academic degree,Doctor of Medicine,wikibase-item
Q72640,Georg Groscurth,P3342,significant person,Hermann Becker-Freyseng,wikibase-item
Q72640,Georg Groscurth,P5008,on focus list of Wikimedia project,Wikiproject Nuremberg Trials,wikibase-item
Q72652,Albert R. Broccoli,P119,place of burial,Forest Lawn Memorial Park,wikibase-item
Q72652,Albert R. Broccoli,P106,occupation,film producer,wikibase-item
Q72652,Albert R. Broccoli,P31,instance of,human,wikibase-item
Q72652,Albert R. Broccoli,P373,Commons category,Albert R. Broccoli,string
Q72652,Albert R. Broccoli,P735,given name,Albert,wikibase-item
Q72652,Albert R. Broccoli,P241,military branch,United States Navy,wikibase-item
Q72652,Albert R. Broccoli,P607,conflict,World War II,wikibase-item
Q72652,Albert R. Broccoli,P166,award received,Commander of the Order of the British Empire,wikibase-item
Q72652,Albert R. Broccoli,P21,sex or gender,male,wikibase-item
Q72652,Albert R. Broccoli,P734,family name,Broccoli,wikibase-item
Q72652,Albert R. Broccoli,P1412,"languages spoken, written or signed",English,wikibase-item
Q72652,Albert R. Broccoli,P103,native language,American English,wikibase-item
Q72652,Albert R. Broccoli,P7084,related category,Category:Films produced by Albert R. Broccoli,wikibase-item
Q72652,Albert R. Broccoli,P6379,has works in the collection,Harvard Film Archive,wikibase-item
Q72652,Albert R. Broccoli,P5008,on focus list of Wikimedia project,Harvard Film Archive Project,wikibase-item
Q72652,Albert R. Broccoli,P7763,copyright status as a creator,works protected by copyrights,wikibase-item
Q72713,August Fick,P31,instance of,human,wikibase-item
Q72713,August Fick,P106,occupation,linguist,wikibase-item
Q72713,August Fick,P735,given name,August,wikibase-item
Q72713,August Fick,P512,academic degree,doctorate,wikibase-item
Q72713,August Fick,P1343,described by source,Great Soviet Encyclopedia (1969–1978),wikibase-item
Q72713,August Fick,P1412,"languages spoken, written or signed",German,wikibase-item
Q72713,August Fick,P734,family name,Fick,wikibase-item
Q72713,August Fick,P21,sex or gender,male,wikibase-item
Q72713,August Fick,P6886,writing language,German,wikibase-item
Q72713,August Fick,P373,Commons category,August Fick,string
Q72713,August Fick,P1889,different from,August Friedrich Fick,wikibase-item
Q72716,Pino Presti,P21,sex or gender,male,wikibase-item
Q72716,Pino Presti,P373,Commons category,Pino Presti,string
Q72716,Pino Presti,P31,instance of,human,wikibase-item
Q72716,Pino Presti,P106,occupation,conductor,wikibase-item
Q72716,Pino Presti,P735,given name,Giuseppe,wikibase-item
Q72716,Pino Presti,P1303,instrument,bass guitar,wikibase-item
Q72716,Pino Presti,P136,genre,jazz,wikibase-item
Q72716,Pino Presti,P264,record label,Atlantic Records,wikibase-item
Q72716,Pino Presti,P742,pseudonym,Pino Presti,string
Q72716,Pino Presti,P734,family name,Prestipino,wikibase-item
Q72716,Pino Presti,P641,sport,karate,wikibase-item
Q72716,Pino Presti,P361,part of,Orchestra Augusto Martelli,wikibase-item
Q72716,Pino Presti,P1412,"languages spoken, written or signed",Italian,wikibase-item
Q72716,Pino Presti,P8687,social media followers,5260.0,quantity
Q72727,Matthias Gey,P21,sex or gender,male,wikibase-item
Q72727,Matthias Gey,P31,instance of,human,wikibase-item
Q72727,Matthias Gey,P106,occupation,fencer,wikibase-item
Q72727,Matthias Gey,P735,given name,Matthias,wikibase-item
Q72727,Matthias Gey,P1344,participant in,fencing at the 1984 Summer Olympics,wikibase-item
Q72727,Matthias Gey,P641,sport,fencing,wikibase-item
Q72727,Matthias Gey,P2048,height,187.0,quantity
Q72727,Matthias Gey,P2067,mass,79.0,quantity
Q72727,Matthias Gey,P2522,victory,Q96029832,wikibase-item
Q72727,Matthias Gey,P1412,"languages spoken, written or signed",German,wikibase-item
Q72727,Matthias Gey,P734,family name,Gey,wikibase-item
Q72729,Karl von Abel,P373,Commons category,Karl von Abel,string
Q72729,Karl von Abel,P106,occupation,politician,wikibase-item
Q72729,Karl von Abel,P31,instance of,human,wikibase-item
Q72729,Karl von Abel,P734,family name,Abel,wikibase-item
Q72729,Karl von Abel,P735,given name,Karl,wikibase-item
Q72729,Karl von Abel,P485,archives at,Bavarian State Library,wikibase-item
Q72729,Karl von Abel,P1343,described by source,Small Brockhaus and Efron Encyclopedic Dictionary,wikibase-item
Q72729,Karl von Abel,P166,award received,Knight in the Order of the Holy Sepulchre,wikibase-item
Q72729,Karl von Abel,P119,place of burial,Alter Südfriedhof,wikibase-item
Q72729,Karl von Abel,P39,position held,Member of the Bavarian Chamber of Deputies,wikibase-item
Q72729,Karl von Abel,P1412,"languages spoken, written or signed",German,wikibase-item
Q72729,Karl von Abel,P21,sex or gender,male,wikibase-item
Q72729,Karl von Abel,P1889,different from,Abel,wikibase-item
Q72730,Christina Meier-Höck,P21,sex or gender,female,wikibase-item
Q72730,Christina Meier-Höck,P31,instance of,human,wikibase-item
Q72730,Christina Meier-Höck,P106,occupation,alpine skier,wikibase-item
Q72730,Christina Meier-Höck,P735,given name,Christina,wikibase-item
Q72730,Christina Meier-Höck,P1344,participant in,1994 Winter Olympics,wikibase-item
Q72730,Christina Meier-Höck,P734,family name,Meier,wikibase-item
Q72730,Christina Meier-Höck,P641,sport,alpine skiing,wikibase-item
Q72730,Christina Meier-Höck,P1412,"languages spoken, written or signed",German,wikibase-item
Q72730,Christina Meier-Höck,P2067,mass,57.0,quantity
Q72730,Christina Meier-Höck,P2048,height,163.0,quantity
Q72737,Gerhard Palitzsch,P21,sex or gender,male,wikibase-item
Q72737,Gerhard Palitzsch,P31,instance of,human,wikibase-item
Q72737,Gerhard Palitzsch,P102,member of political party,Nazi Party,wikibase-item
Q72737,Gerhard Palitzsch,P735,given name,Gerhard,wikibase-item
Q72737,Gerhard Palitzsch,P373,Commons category,Gerhard Palitzsch,string
Q72737,Gerhard Palitzsch,P106,occupation,concentration camp guard,wikibase-item
Q72737,Gerhard Palitzsch,P1399,convicted of,war crime,wikibase-item
Q72737,Gerhard Palitzsch,P607,conflict,World War II,wikibase-item
Q72737,Gerhard Palitzsch,P241,military branch,Schutzstaffel (SS),wikibase-item
Q72737,Gerhard Palitzsch,P937,work location,Auschwitz,wikibase-item
Q72737,Gerhard Palitzsch,P734,family name,Palitzsch,wikibase-item
Q72746,Ludwig Heilmann,P21,sex or gender,male,wikibase-item
Q72746,Ludwig Heilmann,P31,instance of,human,wikibase-item
Q72746,Ludwig Heilmann,P607,conflict,World War II,wikibase-item
Q72746,Ludwig Heilmann,P166,award received,German Cross in Gold,wikibase-item
Q72746,Ludwig Heilmann,P241,military branch,Luftwaffe,wikibase-item
Q72746,Ludwig Heilmann,P735,given name,Ludwig,wikibase-item
Q72746,Ludwig Heilmann,P373,Commons category,Ludwig-Sebastian Heilmann,string
Q72746,Ludwig Heilmann,P106,occupation,military personnel,wikibase-item
Q72746,Ludwig Heilmann,P410,military rank,generalmajor,wikibase-item
Q72746,Ludwig Heilmann,P734,family name,Heilmann,wikibase-item
Q72746,Ludwig Heilmann,P945,allegiance,Nazi Germany,wikibase-item
Q72746,Ludwig Heilmann,P1412,"languages spoken, written or signed",German,wikibase-item
Q72748,Heinrich von Brandt,P31,instance of,human,wikibase-item
Q72748,Heinrich von Brandt,P106,occupation,politician,wikibase-item
Q72748,Heinrich von Brandt,P735,given name,Henryk,wikibase-item
Q72748,Heinrich von Brandt,P39,position held,member of the House of Lords of Prussia,wikibase-item
Q72748,Heinrich von Brandt,P1343,described by source,Sytin Military Encyclopedia,wikibase-item
Q72748,Heinrich von Brandt,P21,sex or gender,male,wikibase-item
Q72748,Heinrich von Brandt,P410,military rank,general,wikibase-item
Q72748,Heinrich von Brandt,P1412,"languages spoken, written or signed",German,wikibase-item
Q72748,Heinrich von Brandt,P734,family name,Brandt,wikibase-item
Q72790,Victoria Ocampo,P119,place of burial,Recoleta Cemetery,wikibase-item
Q72790,Victoria Ocampo,P373,Commons category,Victoria Ocampo,string
Q72790,Victoria Ocampo,P31,instance of,human,wikibase-item
Q72790,Victoria Ocampo,P166,award received,Commander of the Order of the British Empire,wikibase-item
Q72790,Victoria Ocampo,P106,occupation,writer,wikibase-item
Q72790,Victoria Ocampo,P1412,"languages spoken, written or signed",Spanish,wikibase-item
Q72790,Victoria Ocampo,P735,given name,Ramona,wikibase-item
Q72790,Victoria Ocampo,P935,Commons gallery,Victoria Ocampo,string
Q72790,Victoria Ocampo,P737,influenced by,Jacques Maritain,wikibase-item
Q72790,Victoria Ocampo,P734,family name,Ocampo,wikibase-item
Q72790,Victoria Ocampo,P910,topic's main category,Category:Victoria Ocampo,wikibase-item
Q72790,Victoria Ocampo,P21,sex or gender,female,wikibase-item
Q72790,Victoria Ocampo,P1830,owner of,Villa Victoria (Victoria Ocampo),wikibase-item
Q72790,Victoria Ocampo,P6886,writing language,French,wikibase-item
Q72790,Victoria Ocampo,P1343,described by source,Obalky knih.cz,wikibase-item
Q72790,Victoria Ocampo,P1196,manner of death,natural causes,wikibase-item
Q72790,Victoria Ocampo,P1327,partner in business or sport,Silvina Ocampo,wikibase-item
Q72821,Carl Adolf Georg Lauterbach,P31,instance of,human,wikibase-item
Q72821,Carl Adolf Georg Lauterbach,P106,occupation,botanist,wikibase-item
Q72821,Carl Adolf Georg Lauterbach,P735,given name,Carl,wikibase-item
Q72821,Carl Adolf Georg Lauterbach,P373,Commons category,Carl Adolf Georg Lauterbach,string
Q72821,Carl Adolf Georg Lauterbach,P21,sex or gender,male,wikibase-item
Q72821,Carl Adolf Georg Lauterbach,P485,archives at,Historical Archive of the City of Cologne,wikibase-item
Q72821,Carl Adolf Georg Lauterbach,P1412,"languages spoken, written or signed",German,wikibase-item
Q72821,Carl Adolf Georg Lauterbach,P937,work location,German New Guinea,wikibase-item
Q72821,Carl Adolf Georg Lauterbach,P734,family name,Lauterbach,wikibase-item
Q72821,Carl Adolf Georg Lauterbach,P11146,collection items at,Botanic Garden and Botanical Museum Berlin,wikibase-item
Q72822,Hans-Joachim Hecht,P21,sex or gender,male,wikibase-item
Q72822,Hans-Joachim Hecht,P373,Commons category,Hans-Joachim Hecht,string
Q72822,Hans-Joachim Hecht,P31,instance of,human,wikibase-item
Q72822,Hans-Joachim Hecht,P106,occupation,chess player,wikibase-item
Q72822,Hans-Joachim Hecht,P166,award received,Silbernes Lorbeerblatt,wikibase-item
Q72822,Hans-Joachim Hecht,P735,given name,Hans-Joachim,wikibase-item
Q72822,Hans-Joachim Hecht,P641,sport,chess,wikibase-item
Q72822,Hans-Joachim Hecht,P2962,title of chess person,Grandmaster,wikibase-item
Q72822,Hans-Joachim Hecht,P1532,country for sport,Germany,wikibase-item
Q72822,Hans-Joachim Hecht,P734,family name,Hecht,wikibase-item
Q72822,Hans-Joachim Hecht,P1344,participant in,15th Chess Olympiad,wikibase-item
Q72822,Hans-Joachim Hecht,P1343,described by source,Obalky knih.cz,wikibase-item
Q72822,Hans-Joachim Hecht,P1412,"languages spoken, written or signed",German,wikibase-item
Q72822,Hans-Joachim Hecht,P1087,Elo rating,2470.0,quantity
Q72829,Rudolf Veiel,P21,sex or gender,male,wikibase-item
Q72829,Rudolf Veiel,P31,instance of,human,wikibase-item
Q72829,Rudolf Veiel,P607,conflict,World War I,wikibase-item
Q72829,Rudolf Veiel,P166,award received,Knight's Cross of the Iron Cross,wikibase-item
Q72829,Rudolf Veiel,P735,given name,Rudolf,wikibase-item
Q72829,Rudolf Veiel,P106,occupation,military officer,wikibase-item
Q72829,Rudolf Veiel,P410,military rank,General der Panzertruppe,wikibase-item
Q72829,Rudolf Veiel,P373,Commons category,Rudolf Veiel,string
Q72829,Rudolf Veiel,P734,family name,Veiel,wikibase-item
Q72829,Rudolf Veiel,P241,military branch,German Army,wikibase-item
Q72829,Rudolf Veiel,P1412,"languages spoken, written or signed",German,wikibase-item
Q72843,Johann Gottfried Tulla,P119,place of burial,Montmartre Cemetery,wikibase-item
Q72843,Johann Gottfried Tulla,P21,sex or gender,male,wikibase-item
Q72843,Johann Gottfried Tulla,P166,award received,Officer of the Legion of Honour,wikibase-item
Q72843,Johann Gottfried Tulla,P373,Commons category,Johann Gottfried Tulla,string
Q72843,Johann Gottfried Tulla,P31,instance of,human,wikibase-item
Q72843,Johann Gottfried Tulla,P106,occupation,university teacher,wikibase-item
Q72843,Johann Gottfried Tulla,P735,given name,Johann,wikibase-item
Q72843,Johann Gottfried Tulla,P1196,manner of death,natural causes,wikibase-item
Q72843,Johann Gottfried Tulla,P1412,"languages spoken, written or signed",German,wikibase-item
Q72843,Johann Gottfried Tulla,P410,military rank,Oberstleutnant,wikibase-item
Q72843,Johann Gottfried Tulla,P6886,writing language,German,wikibase-item
Q72843,Johann Gottfried Tulla,P101,field of work,civil engineering studies,wikibase-item
Q72848,August Hahn,P31,instance of,human,wikibase-item
Q72848,August Hahn,P106,occupation,pastor,wikibase-item
Q72848,August Hahn,P735,given name,August,wikibase-item
Q72848,August Hahn,P1343,described by source,Allgemeine Deutsche Biographie,wikibase-item
Q72848,August Hahn,P937,work location,Heidelberg,wikibase-item
Q72848,August Hahn,P1412,"languages spoken, written or signed",German,wikibase-item
Q72848,August Hahn,P103,native language,German,wikibase-item
Q72848,August Hahn,P734,family name,Hahn,wikibase-item
Q72848,August Hahn,P21,sex or gender,male,wikibase-item
Q72848,August Hahn,P6886,writing language,German,wikibase-item
Q72848,August Hahn,P101,field of work,biblical criticism,wikibase-item
Q72861,Georg Curtius,P373,Commons category,Georg Curtius,string
Q72861,Georg Curtius,P31,instance of,human,wikibase-item
Q72861,Georg Curtius,P106,occupation,linguist,wikibase-item
Q72861,Georg Curtius,P735,given name,Georg,wikibase-item
Q72861,Georg Curtius,P166,award received,Pour le Mérite for Sciences and Arts order,wikibase-item
Q72861,Georg Curtius,P937,work location,Prague,wikibase-item
Q72861,Georg Curtius,P1343,described by source,Great Soviet Encyclopedia (1969–1978),wikibase-item
Q72861,Georg Curtius,P119,place of burial,"Individual monuments of cemetery Alter Johannisfriedhof, Leipzig",wikibase-item
Q72861,Georg Curtius,P1412,"languages spoken, written or signed",Latin,wikibase-item
Q72861,Georg Curtius,P935,Commons gallery,Georg Curtius,string
Q72861,Georg Curtius,P910,topic's main category,Category:Georg Curtius,wikibase-item
Q72861,Georg Curtius,P21,sex or gender,male,wikibase-item
Q72861,Georg Curtius,P185,doctoral student,Filipp Fortunatov,wikibase-item
Q72861,Georg Curtius,P802,student,Friedrich Delitzsch,wikibase-item
Q72861,Georg Curtius,P734,family name,Curtius,wikibase-item
Q72861,Georg Curtius,P6886,writing language,German,wikibase-item
Q72873,Gerda Hasselfeldt,P373,Commons category,Gerda Hasselfeldt,string
Q72873,Gerda Hasselfeldt,P102,member of political party,Christian Social Union of Bavaria,wikibase-item
